name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windspeed,sealevelpressure,uvindex
sao paulo,2024-11-01,82.4,62.7,70.1,74,0,0,0,,14.1,1018.2,7
sao paulo,2024-11-02,83.8,66.3,71.2,80,1.693,100,8.33,rain,10.9,1017.9,6
sao paulo,2024-11-03,72.4,65.2,68.3,89.7,0.228,100,8.33,rain,11.8,1017,4
sao paulo,2024-11-04,74.1,66.2,68.9,87.7,0.283,100,8.33,rain,7,1016.6,2
sao paulo,2024-11-05,81.5,67,72.7,80.8,0.315,100,4.17,rain,7.8,1016.7,6
sao paulo,2024-11-06,81.6,69.8,73,84.8,0.079,100,4.17,rain,11,1015.6,7
sao paulo,2024-11-07,73.4,69.8,71.6,86.5,0.138,100,8.33,rain,14.9,1012.2,3
sao paulo,2024-11-08,72.3,64.4,68,92.2,1.555,100,12.5,rain,13.1,1011,2
sao paulo,2024-11-09,70.2,59.8,64.2,84.7,0,0,0,rain,12.4,1015.9,3
sao paulo,2024-11-10,72.9,57.2,64.8,76.3,0,0,0,rain,12.4,1017,6
sao paulo,2024-11-11,85,59.1,72.1,60.7,0,0,0,,13.4,1013.7,7
sao paulo,2024-11-12,88.5,63.4,71.6,69.7,0.024,100,4.17,rain,17.6,1012.1,7
sao paulo,2024-11-13,63.6,59,61.1,85.6,0,0,0,rain,13.1,1015.4,2
sao paulo,2024-11-14,67.3,59,62.4,85,0,0,0,rain,11.3,1017.8,2
sao paulo,2024-11-15,76.3,60.9,67,85.1,0,0,0,rain,14.1,1017.8,6
sao paulo,2024-11-16,75.9,66.2,69.3,85.5,0.004,100,4.17,rain,12.7,1017.7,4
sao paulo,2024-11-17,82.4,65.1,71.3,73.3,0,0,0,rain,12,1017.2,7
sao paulo,2024-11-18,86.8,64.2,73.8,69.5,0,0,0,,11.1,1015.2,7
sao paulo,2024-11-19,83.4,64.1,71.1,71.3,0,0,0,,15.2,1016,7
sao paulo,2024-11-20,87.8,62.5,72.7,75.8,0,0,0,rain,12.5,1016,7
sao paulo,2024-11-21,73.6,66.2,69,83.6,0.088,100,33.33,rain,13.8,1018.2,3
sao paulo,2024-11-22,70.8,64.5,67.1,83.3,0.012,100,8.33,rain,12.4,1018.3,3
sao paulo,2024-11-23,72.7,62.5,66.6,82.1,0,0,0,rain,16.3,1018.3,4
sao paulo,2024-11-24,71.6,59.1,64.5,76.7,0.012,100,4.17,rain,15.3,1020.2,7
sao paulo,2024-11-25,82.7,60.7,69.9,69.4,0,0,0,rain,13.5,1019.2,7
sao paulo,2024-11-26,87,65.1,76.8,56.3,0,0,0,,11.2,1016.6,9
sao paulo,2024-11-27,90.4,70.2,82.2,47.3,0,0,0,,12.7,1013.9,7
sao paulo,2024-11-28,91.4,69.8,79.6,59.2,0.433,100,4.17,rain,14.9,1013.2,7
sao paulo,2024-11-29,80.7,69.7,75.2,75.6,0,0,0,rain,10.7,1014.4,7
sao paulo,2024-11-30,82.7,69,74.2,81.6,0,0,0,rain,12.3,1015.6,5
sao paulo,2024-12-01,84.8,68,74,77.2,0,0,0,rain,13.3,1014.6,7
sao paulo,2024-12-02,85,70.6,76.6,77.1,0.079,100,4.17,rain,14.6,1012.1,5
sao paulo,2024-12-03,74.1,68,71.4,88.6,0.591,100,4.17,rain,12.2,1012.7,4
sao paulo,2024-12-04,68,62.6,64.8,87.5,0.276,100,4.17,rain,13.8,1016.9,2
sao paulo,2024-12-05,81.6,62.6,69.8,87,0.476,100,8.33,rain,12.4,1015.8,4
sao paulo,2024-12-06,88.9,69.8,78.5,72.2,0,0,0,,13.9,1014.8,8
sao paulo,2024-12-07,89.6,70.8,79.2,67.5,0,0,0,,15,1014.3,7
sao paulo,2024-12-08,77,69.9,73.1,81.1,0.008,100,8.33,rain,9.4,1016.3,2
sao paulo,2024-12-09,78.1,69.9,73.4,80.2,0.02,100,8.33,rain,10,1015.5,2
sao paulo,2024-12-10,80.6,62.5,70.5,87,0.236,100,8.33,rain,14.5,1013.7,5
sao paulo,2024-12-11,73.4,62.6,66.8,80.9,0.004,100,4.17,rain,14.7,1016.4,7
sao paulo,2024-12-12,77,60.8,68.2,74.5,0,0,0,,14.7,1017,8
sao paulo,2024-12-13,78.1,64.4,70.1,77.1,0,0,0,rain,11.9,1014.9,5
sao paulo,2024-12-14,77.7,68.7,72,79,0.039,100,4.17,rain,15.9,1010.9,4
sao paulo,2024-12-15,84.2,68.1,74.8,73.8,0,0,0,rain,16.1,1009.9,7
sao paulo,2024-12-16,83.3,69,75.5,59.8,0,0,0,,19,1013.1,7
sao paulo,2024-12-17,78.8,62.5,69.5,74.6,0,0,0,,14.6,1017.9,6
sao paulo,2024-12-18,78.9,62.6,69.5,72.9,0,0,0,rain,14.1,1018.9,8
sao paulo,2024-12-19,86.8,66.1,74.4,68,0,0,0,,11.4,1016.8,7
sao paulo,2024-12-20,86,68,75,74.8,0.721,100,8.33,rain,22,1013.4,7
sao paulo,2024-12-21,81.7,68.5,72.4,84.8,0.158,100,8.33,rain,12.5,1015.1,5
sao paulo,2024-12-22,80.7,68.8,73.7,80.2,0,0,0,rain,11.9,1015.9,5
sao paulo,2024-12-23,74.4,66.1,69.7,90.1,0.213,100,12.5,rain,12.9,1016.9,5
sao paulo,2024-12-24,78.1,64.4,70.1,79.6,0,0,0,rain,13.8,1017.1,6
sao paulo,2024-12-25,86,68.1,74,76.3,0.551,100,4.17,rain,10.8,1013.6,8
sao paulo,2024-12-26,76,68,70.7,91.3,0.551,100,12.5,rain,9.3,1012.5,3
sao paulo,2024-12-27,76.7,66.2,71.1,88.1,0.028,100,4.17,rain,9.6,1014,5
sao paulo,2024-12-28,82.7,69.7,73.8,81.9,0,0,0,rain,13.8,1015.8,8
sao paulo,2024-12-29,81.7,67.9,72,80.6,0,0,0,rain,14.6,1015.4,6
sao paulo,2024-12-30,81.9,67.9,71.6,79.2,0,0,0,rain,12.9,1015.3,7
sao paulo,2024-12-31,80.6,65.1,71.5,79.6,0.236,100,4.17,rain,16.7,1016.2,7
